Base,Protein,Sauce,Spice Level,Price,Is_Vegan,Is_Vegetarian,item_info
Burger,Soya,Afghani Butter,Level 2,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Afghani Butter (Level 2).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Afghani Butter sauce (A rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 2. Served in a toasted bun.  Vegetarian."
Burger,Soya,Afghani Butter,Level 3,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Afghani Butter (Level 3).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Afghani Butter sauce (A rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 3. Served in a toasted bun.  Vegetarian."
Burger,Soya,Afghani Butter,Level 4,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Afghani Butter (Level 4).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Afghani Butter sauce (A rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 4. Served in a toasted bun.  Vegetarian."
Burger,Soya,Pindi,Level 1,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Pindi (Level 1).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Pindi sauce (A tangy, spiced chickpea sauce slow-cooked in Punjabi masalas. Medium heat, earthy and robust. (Vegan)), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 1. Served in a toasted bun.  Vegetarian."
Burger,Soya,Pindi,Level 2,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Pindi (Level 2).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Pindi sauce (A tangy, spiced chickpea sauce slow-cooked in Punjabi masalas. Medium heat, earthy and robust. (Vegan)), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 2. Served in a toasted bun.  Vegetarian."
Burger,Soya,Pindi,Level 3,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Pindi (Level 3).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Pindi sauce (A tangy, spiced chickpea sauce slow-cooked in Punjabi masalas. Medium heat, earthy and robust. (Vegan)), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 3. Served in a toasted bun.  Vegetarian."
Burger,Soya,Pindi,Level 4,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Pindi (Level 4).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Pindi sauce (A tangy, spiced chickpea sauce slow-cooked in Punjabi masalas. Medium heat, earthy and robust. (Vegan)), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 4. Served in a toasted bun.  Vegetarian."
Burger,Soya,Tandoori,Level 1,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Tandoori (Level 1).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Tandoori sauce (A smoky yogurt-marinade sauce with classic tandoori spices. Medium heat and aromatic.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 1. Served in a toasted bun.  Vegetarian."
Burger,Soya,Tandoori,Level 2,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Tandoori (Level 2).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Tandoori sauce (A smoky yogurt-marinade sauce with classic tandoori spices. Medium heat and aromatic.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 2. Served in a toasted bun.  Vegetarian."
Burger,Soya,Tandoori,Level 3,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Tandoori (Level 3).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Tandoori sauce (A smoky yogurt-marinade sauce with classic tandoori spices. Medium heat and aromatic.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 3. Served in a toasted bun.  Vegetarian."
Burger,Soya,Tandoori,Level 4,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Tandoori (Level 4).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Tandoori sauce (A smoky yogurt-marinade sauce with classic tandoori spices. Medium heat and aromatic.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 4. Served in a toasted bun.  Vegetarian."
Burger,Soya,Aioli,Level 1,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Aioli (Level 1).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Aioli sauce (A bright garlic aioli with fresh kale and mint. Mild and refreshing, contains eggs.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 1. Served in a toasted bun.  Vegetarian."
Burger,Soya,Aioli,Level 2,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Aioli (Level 2).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Aioli sauce (A bright garlic aioli with fresh kale and mint. Mild and refreshing, contains eggs.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 2. Served in a toasted bun.  Vegetarian."
Burger,Soya,Aioli,Level 3,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Aioli (Level 3).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Aioli sauce (A bright garlic aioli with fresh kale and mint. Mild and refreshing, contains eggs.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 3. Served in a toasted bun.  Vegetarian."
Burger,Soya,Aioli,Level 4,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Aioli (Level 4).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Aioli sauce (A bright garlic aioli with fresh kale and mint. Mild and refreshing, contains eggs.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 4. Served in a toasted bun.  Vegetarian."
Burger,Soya,Cheesy Muhammara,Level 1,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Cheesy Muhammara (Level 1).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Cheesy Muhammara sauce (A smoky roasted red pepper and walnut dip with pomegranate, rich and creamy. Mild, contains dairy and nuts.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 1. Served in a toasted bun.  Vegetarian."
Burger,Soya,Cheesy Muhammara,Level 2,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Cheesy Muhammara (Level 2).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Cheesy Muhammara sauce (A smoky roasted red pepper and walnut dip with pomegranate, rich and creamy. Mild, contains dairy and nuts.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 2. Served in a toasted bun.  Vegetarian."
Burger,Soya,Cheesy Muhammara,Level 3,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Cheesy Muhammara (Level 3).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Cheesy Muhammara sauce (A smoky roasted red pepper and walnut dip with pomegranate, rich and creamy. Mild, contains dairy and nuts.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 3. Served in a toasted bun.  Vegetarian."
Burger,Soya,Cheesy Muhammara,Level 4,13.99,No,Yes,"Name: Soya Burger with Mozzarella, Cheesy Muhammara (Level 4).Description: A handcrafted burger featuring a soya patty, topped with Mozzarella cheese and our signature Cheesy Muhammara sauce (A smoky roasted red pepper and walnut dip with pomegranate, rich and creamy. Mild, contains dairy and nuts.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 4. Served in a toasted bun.  Vegetarian."
Burger,Soya,Afghani Butter,Level 1,13.99,No,Yes,"Name: Soya Burger with Cheddar, Afghani Butter (Level 1).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Afghani Butter sauce (A rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 1. Served in a toasted bun.  Vegetarian."
Burger,Soya,Afghani Butter,Level 2,13.99,No,Yes,"Name: Soya Burger with Cheddar, Afghani Butter (Level 2).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Afghani Butter sauce (A rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 2. Served in a toasted bun.  Vegetarian."
Burger,Soya,Afghani Butter,Level 3,13.99,No,Yes,"Name: Soya Burger with Cheddar, Afghani Butter (Level 3).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Afghani Butter sauce (A rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 3. Served in a toasted bun.  Vegetarian."
Burger,Soya,Afghani Butter,Level 4,13.99,No,Yes,"Name: Soya Burger with Cheddar, Afghani Butter (Level 4).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Afghani Butter sauce (A rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 4. Served in a toasted bun.  Vegetarian."
Burger,Soya,Pindi,Level 1,13.99,No,Yes,"Name: Soya Burger with Cheddar, Pindi (Level 1).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Pindi sauce (A tangy, spiced chickpea sauce slow-cooked in Punjabi masalas. Medium heat, earthy and robust. (Vegan)), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 1. Served in a toasted bun.  Vegetarian."
Burger,Soya,Pindi,Level 2,13.99,No,Yes,"Name: Soya Burger with Cheddar, Pindi (Level 2).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Pindi sauce (A tangy, spiced chickpea sauce slow-cooked in Punjabi masalas. Medium heat, earthy and robust. (Vegan)), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 2. Served in a toasted bun.  Vegetarian."
Burger,Soya,Pindi,Level 3,13.99,No,Yes,"Name: Soya Burger with Cheddar, Pindi (Level 3).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Pindi sauce (A tangy, spiced chickpea sauce slow-cooked in Punjabi masalas. Medium heat, earthy and robust. (Vegan)), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 3. Served in a toasted bun.  Vegetarian."
Burger,Soya,Pindi,Level 4,13.99,No,Yes,"Name: Soya Burger with Cheddar, Pindi (Level 4).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Pindi sauce (A tangy, spiced chickpea sauce slow-cooked in Punjabi masalas. Medium heat, earthy and robust. (Vegan)), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 4. Served in a toasted bun.  Vegetarian."
Burger,Soya,Tandoori,Level 1,13.99,No,Yes,"Name: Soya Burger with Cheddar, Tandoori (Level 1).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Tandoori sauce (A smoky yogurt-marinade sauce with classic tandoori spices. Medium heat and aromatic.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 1. Served in a toasted bun.  Vegetarian."
Burger,Soya,Tandoori,Level 2,13.99,No,Yes,"Name: Soya Burger with Cheddar, Tandoori (Level 2).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Tandoori sauce (A smoky yogurt-marinade sauce with classic tandoori spices. Medium heat and aromatic.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 2. Served in a toasted bun.  Vegetarian."
Burger,Soya,Tandoori,Level 3,13.99,No,Yes,"Name: Soya Burger with Cheddar, Tandoori (Level 3).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Tandoori sauce (A smoky yogurt-marinade sauce with classic tandoori spices. Medium heat and aromatic.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 3. Served in a toasted bun.  Vegetarian."
Burger,Soya,Tandoori,Level 4,13.99,No,Yes,"Name: Soya Burger with Cheddar, Tandoori (Level 4).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Tandoori sauce (A smoky yogurt-marinade sauce with classic tandoori spices. Medium heat and aromatic.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 4. Served in a toasted bun.  Vegetarian."
Burger,Soya,Aioli,Level 1,13.99,No,Yes,"Name: Soya Burger with Cheddar, Aioli (Level 1).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Aioli sauce (A bright garlic aioli with fresh kale and mint. Mild and refreshing, contains eggs.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 1. Served in a toasted bun.  Vegetarian."
Burger,Soya,Aioli,Level 2,13.99,No,Yes,"Name: Soya Burger with Cheddar, Aioli (Level 2).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Aioli sauce (A bright garlic aioli with fresh kale and mint. Mild and refreshing, contains eggs.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 2. Served in a toasted bun.  Vegetarian."
Burger,Soya,Aioli,Level 3,13.99,No,Yes,"Name: Soya Burger with Cheddar, Aioli (Level 3).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Aioli sauce (A bright garlic aioli with fresh kale and mint. Mild and refreshing, contains eggs.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 3. Served in a toasted bun.  Vegetarian."
Burger,Soya,Aioli,Level 4,13.99,No,Yes,"Name: Soya Burger with Cheddar, Aioli (Level 4).Description: A handcrafted burger featuring a soya patty, topped with Cheddar cheese and our signature Aioli sauce (A bright garlic aioli with fresh kale and mint. Mild and refreshing, contains eggs.), with all six fresh veggies: Lettuce, Onion, Bell Pepper, Tomato, Jalapeños, Pickles. Spice Level: Level 4. Served in a toasted bun.  Vegetarian."
