Item Name,Base,Protein,Sauce,Spice Level,Price,Is_Vegan,Is_Vegetarian,Description
"Waffle Fries with Falafel Topping, Cheesy Muhammara (Level 3)",Waffle Fries,Falafel,Cheesy Muhammara,Level 3,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 3. Vegetarian."
"Waffle Fries with Falafel Topping, Cheesy Muhammara (Level 4)",Waffle Fries,Falafel,Cheesy Muhammara,Level 4,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with crunchy falafel, bursting with herbs and spices.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 4. Vegetarian."
"Waffle Fries with Potato Topping, Afghani Butter (Level 1)",Waffle Fries,Potato,Afghani Butter,Level 1,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 1. Vegetarian."
"Waffle Fries with Potato Topping, Afghani Butter (Level 2)",Waffle Fries,Potato,Afghani Butter,Level 2,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 2. Vegetarian."
"Waffle Fries with Potato Topping, Afghani Butter (Level 3)",Waffle Fries,Potato,Afghani Butter,Level 3,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 3. Vegetarian."
"Waffle Fries with Potato Topping, Afghani Butter (Level 4)",Waffle Fries,Potato,Afghani Butter,Level 4,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 4. Vegetarian."
"Waffle Fries with Potato Topping, Pindi (Level 1)",Waffle Fries,Potato,Pindi,Level 1,14.99,Yes,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 1. Vegan. Vegetarian."
"Waffle Fries with Potato Topping, Pindi (Level 2)",Waffle Fries,Potato,Pindi,Level 2,14.99,Yes,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 2. Vegan. Vegetarian."
"Waffle Fries with Potato Topping, Pindi (Level 3)",Waffle Fries,Potato,Pindi,Level 3,14.99,Yes,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 3. Vegan. Vegetarian."
"Waffle Fries with Potato Topping, Pindi (Level 4)",Waffle Fries,Potato,Pindi,Level 4,14.99,Yes,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 4. Vegan. Vegetarian."
"Waffle Fries with Potato Topping, Tandoori (Level 1)",Waffle Fries,Potato,Tandoori,Level 1,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 1. Vegetarian."
"Waffle Fries with Potato Topping, Tandoori (Level 2)",Waffle Fries,Potato,Tandoori,Level 2,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 2. Vegetarian."
"Waffle Fries with Potato Topping, Tandoori (Level 3)",Waffle Fries,Potato,Tandoori,Level 3,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 3. Vegetarian."
"Waffle Fries with Potato Topping, Tandoori (Level 4)",Waffle Fries,Potato,Tandoori,Level 4,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 4. Vegetarian."
"Waffle Fries with Potato Topping, Aioli (Level 1)",Waffle Fries,Potato,Aioli,Level 1,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 1. Vegetarian."
"Waffle Fries with Potato Topping, Aioli (Level 2)",Waffle Fries,Potato,Aioli,Level 2,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 2. Vegetarian."
"Waffle Fries with Potato Topping, Aioli (Level 3)",Waffle Fries,Potato,Aioli,Level 3,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 3. Vegetarian."
"Waffle Fries with Potato Topping, Aioli (Level 4)",Waffle Fries,Potato,Aioli,Level 4,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 4. Vegetarian."
"Waffle Fries with Potato Topping, Cheesy Muhammara (Level 1)",Waffle Fries,Potato,Cheesy Muhammara,Level 1,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 1. Vegetarian."
"Waffle Fries with Potato Topping, Cheesy Muhammara (Level 2)",Waffle Fries,Potato,Cheesy Muhammara,Level 2,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 2. Vegetarian."
"Waffle Fries with Potato Topping, Cheesy Muhammara (Level 3)",Waffle Fries,Potato,Cheesy Muhammara,Level 3,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 3. Vegetarian."
"Waffle Fries with Potato Topping, Cheesy Muhammara (Level 4)",Waffle Fries,Potato,Cheesy Muhammara,Level 4,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with seasoned potato bites, golden and comforting.. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 4. Vegetarian."
"Waffle Fries with No Topping, Afghani Butter (Level 1)",Waffle Fries,None,Afghani Butter,Level 1,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 1. Vegetarian."
"Waffle Fries with No Topping, Afghani Butter (Level 2)",Waffle Fries,None,Afghani Butter,Level 2,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 2. Vegetarian."
"Waffle Fries with No Topping, Afghani Butter (Level 3)",Waffle Fries,None,Afghani Butter,Level 3,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 3. Vegetarian."
"Waffle Fries with No Topping, Afghani Butter (Level 4)",Waffle Fries,None,Afghani Butter,Level 4,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 4. Vegetarian."
"Waffle Fries with No Topping, Pindi (Level 1)",Waffle Fries,None,Pindi,Level 1,14.99,Yes,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 1. Vegan. Vegetarian."
"Waffle Fries with No Topping, Pindi (Level 2)",Waffle Fries,None,Pindi,Level 2,14.99,Yes,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 2. Vegan. Vegetarian."
"Waffle Fries with No Topping, Pindi (Level 3)",Waffle Fries,None,Pindi,Level 3,14.99,Yes,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 3. Vegan. Vegetarian."
"Waffle Fries with No Topping, Pindi (Level 4)",Waffle Fries,None,Pindi,Level 4,14.99,Yes,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Pindi sauce—a tangy, spiced chickpea masala, earthy and robust. Vegan, medium heat. Spice Level: Level 4. Vegan. Vegetarian."
"Waffle Fries with No Topping, Tandoori (Level 1)",Waffle Fries,None,Tandoori,Level 1,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 1. Vegetarian."
"Waffle Fries with No Topping, Tandoori (Level 2)",Waffle Fries,None,Tandoori,Level 2,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 2. Vegetarian."
"Waffle Fries with No Topping, Tandoori (Level 3)",Waffle Fries,None,Tandoori,Level 3,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 3. Vegetarian."
"Waffle Fries with No Topping, Tandoori (Level 4)",Waffle Fries,None,Tandoori,Level 4,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Tandoori sauce—a smoky yogurt-marinade, classic Indian spices, and aromatic depth. Medium heat. Spice Level: Level 4. Vegetarian."
"Waffle Fries with No Topping, Aioli (Level 1)",Waffle Fries,None,Aioli,Level 1,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 1. Vegetarian."
"Waffle Fries with No Topping, Aioli (Level 2)",Waffle Fries,None,Aioli,Level 2,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 2. Vegetarian."
"Waffle Fries with No Topping, Aioli (Level 3)",Waffle Fries,None,Aioli,Level 3,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 3. Vegetarian."
"Waffle Fries with No Topping, Aioli (Level 4)",Waffle Fries,None,Aioli,Level 4,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Aioli—a bright garlic aioli with fresh kale and mint. Mild and refreshing. Spice Level: Level 4. Vegetarian."
"Waffle Fries with No Topping, Cheesy Muhammara (Level 1)",Waffle Fries,None,Cheesy Muhammara,Level 1,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 1. Vegetarian."
"Waffle Fries with No Topping, Cheesy Muhammara (Level 2)",Waffle Fries,None,Cheesy Muhammara,Level 2,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 2. Vegetarian."
"Waffle Fries with No Topping, Cheesy Muhammara (Level 3)",Waffle Fries,None,Cheesy Muhammara,Level 3,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 3. Vegetarian."
"Waffle Fries with No Topping, Cheesy Muhammara (Level 4)",Waffle Fries,None,Cheesy Muhammara,Level 4,14.99,No,Yes,"Golden waffle fries, crispy on the outside and fluffy inside. Loaded with no extra topping. Finished with Cheesy Muhammara—a smoky roasted red pepper and walnut dip with pomegranate. Mild, creamy, and nutty. Spice Level: Level 4. Vegetarian."
"Crinkle Fries with Paneer Topping, Afghani Butter (Level 1)",Crinkle Fries,Paneer,Afghani Butter,Level 1,14.99,No,Yes,"Crinkle-cut fries for extra crunch and flavor. Loaded with paneer cubes, soft and lightly spiced.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 1. Vegetarian."
"Crinkle Fries with Paneer Topping, Afghani Butter (Level 2)",Crinkle Fries,Paneer,Afghani Butter,Level 2,14.99,No,Yes,"Crinkle-cut fries for extra crunch and flavor. Loaded with paneer cubes, soft and lightly spiced.. Finished with Afghani Butter sauce—a rich tomato-cream gravy spiced with garam masala and finished with butter. Mild and luxurious. Spice Level: Level 2. Vegetarian."
